Name;CJ1;CJ2;CJ3;CS1;CS2;CS3;GM1;GM2;GM3;GP1;GP2;GP3
Group;CJ;CJ;CJ;CS;CS;CS;GM;GM;GM;GP;GP;GP
271.1963176;0.044350239;0.031684023;0.044562082;0.027171002;0.025754769;0.040651968;0.012431525;0.012182703;0.013463794;0.012228591;0.011020465;0.01266402
271.9651338;0.001319905;0.001669858;0.001280614;0.004429937;0.003463357;0.001139228;0.006419884;0.005909143;0.006254087;0.005671099;0.005125841;0.005826259
272.1588177;0.01275707;0.009830073;0.011136171;0.010299566;0.009800658;0.011189678;0.004780591;0.004237851;0.004329682;0.003961819;0.003565119;0.004032183
272.9485191;0.013962085;0.011284546;0.010387732;0.012196839;0.010294527;0.010468964;0.000427037;0.000232991;0.000179928;0.000204348;0.000168973;0.000360437
273.1694343;0.02036039;0.015467508;0.022696377;0.013110353;0.012772384;0.020383687;0.00015768;7.50E-05;0.000292233;6.78E-05;5.39E-05;0.000585118
273.9445042;0.001815354;0.00167348;0.001002629;0.004948832;0.004021302;0.000919423;0;0;0.000167813;0;0;0.000319396
274.1427341;0.004316674;0.003717327;0.008275611;0.006209736;0.005401222;0.007739133;0;0;0.000114365;0;0;0.000212929
274.428623;0.00041986;0.000522327;0.000357995;0.001231335;0.001243302;0.000440896;0;0;3.73E-05;0;0;5.94E-05
274.9278895;0.006951618;0.006405538;0.004968153;0.008152766;0.006186339;0.004596962;0;0;0;0;0;0
275.1527841;0.010625418;0.010172617;0.010816984;0.010821262;0.009414994;0.010474188;0;0;0;0;0;0
276.1484006;0.013768456;0.009289011;0.012877318;0.012235873;0.010161571;0.011983812;0.001749787;0.001786193;0.001033505;0.001067328;0.00077196;0.00126793
276.4985228;0.000379297;0.000449744;0.000439933;0.001372323;0.001543164;0.000538666;0.002655508;0.002591286;0.001460994;0.001492072;0.001087774;0.001749912
276.9294672;0.025760674;0.015270666;0.012991523;0.011606755;0.010517866;0.01336854;0.002421707;0.002376829;0.001774307;0.001733811;0.001652718;0.001919523
277.1323565;0.009059962;0.008624132;0.011628534;0.011149776;0.009570245;0.011690106;0.00228536;0.002266612;0.001901312;0.001839139;0.001918695;0.001999376
277.437652;0.001126532;0.001356072;0.000917091;0.001720677;0.001960136;0.000904525;0.001954139;0.001952418;0.00180566;0.001640573;0.001754246;0.001734439
277.9248258;0.004046183;0.00252039;0.002099992;0.004739343;0.004764473;0.002032273;0.00114047;0.001146837;0.001054627;0.000924749;0.000965212;0.000975365
278.2495837;0.00344802;0.003590442;0.004392306;0.004514583;0.004455049;0.004216994;0.000598066;0.000609823;0.000553977;0.00044757;0.00043923;0.000469354
278.4489604;0.000851391;0.000998459;0.001008389;0.001665187;0.001671352;0.000957926;0.00026507;0.000280138;0.000246615;0.000154618;0.000116316;0.000158702
278.9956287;0.005542739;0.005754127;0.005924907;0.007762985;0.007434916;0.006649984;0.000917436;0.001039581;0.001344143;0.002065195;0.002436107;0.001851785
279.1653669;0.010814875;0.009444263;0.010730988;0.010223852;0.008779548;0.010503601;0.001318827;0.001507318;0.001934148;0.002859286;0.003306907;0.002558415
279.4295722;0.000876648;0.000900133;0.000655331;0.001421615;0.001671406;0.000769279;0.001656499;0.001727673;0.002310497;0.003037467;0.003359722;0.002520339
279.9985999;0.002998342;0.002079648;0.00405425;0.005154921;0.005705456;0.004060598;0.000812183;0.000848254;0.001118503;0.001399356;0.001477908;0.001173484
281.0904869;0.048021373;0.029386197;0.039633302;0.032872576;0.025733073;0.04185541;0.008409677;0.007866186;0.00773672;0.010735345;0.011004278;0.008007349
282.0555167;0.019970993;0.014632451;0.018589306;0.017349746;0.013831792;0.018777815;0.007334367;0.007734367;0.007137179;0.00634335;0.00588568;0.006351027
282.2272804;0.005060721;0.005228377;0.005624928;0.0064078;0.005287332;0.00551105;0.007133377;0.007709966;0.00702392;0.005536628;0.004955339;0.006051572
282.9368999;0.018619997;0.019496395;0.026140146;0.017926751;0.01801221;0.02424929;0.00352053;0.004422576;0.003450709;0.001618657;0.001327649;0.002104891
283.9972039;0.001288404;0.001247545;0.001108848;0.006317268;0.005505542;0.00098371;0;0;0;0;0;0
284.2999164;0.007002049;0.005444844;0.006801737;0.005977974;0.005477691;0.006854897;0;0;0;0;0;0
284.4826665;0.000873574;0.0009522;0.000678298;0.001553015;0.001421906;0.000749071;0;0;0;0;6.28E-06;9.09E-07
284.9381162;0.004279834;0.007108681;0.004849411;0.006753661;0.006928722;0.004711911;0;0;0;0.000353818;0.00056285;0.000192901
285.1354459;0.006116677;0.004930465;0.00602523;0.007086635;0.006629506;0.006208142;0;0;0;0.000526927;0.000803992;0.000276085
285.9304727;0.00107801;0.002393063;0.001087704;0.003087521;0.003192524;0.001129951;0.000295431;0.000308923;3.42E-05;0.000336704;0.000490295;0.000172886
286.1678259;0.00241079;0.001588983;0.001419634;0.004406655;0.003786849;0.001350607;0.000418173;0.000438978;4.76E-05;0.000222065;0.000325337;0.000115988
286.4372989;0.000793522;0.000917938;0.000701123;0.001635512;0.001753914;0.000756818;0.000557525;0.000586634;6.28E-05;9.19E-05;0.000138057;5.14E-05
286.713097;0.000163312;0.000145095;0.000169278;3.41E-05;0.000120405;0.000156257;0.000707691;0.000729762;8.45E-05;0.00012094;0.000144832;3.58E-05
286.9756954;0.007904106;0.008368143;0.007586696;0.010446149;0.008483608;0.007545769;0.000445041;0.00051169;0.000161538;0.000492386;0.000637791;0.000188712
287.1641661;0.00972848;0.005498605;0.011862084;0.008843603;0.007717713;0.011144393;0.000245446;0.000363414;0.000216799;0.000758978;0.000991595;0.000298477
287.9976119;0.001635536;0.001815459;0.001320225;0.004998235;0.00377001;0.00132706;4.94E-05;0.000115315;0.000120394;0.000404906;0.000513134;0.000153031
288.2704664;0.004921305;0.0043583;0.005386717;0.004663956;0.004807651;0.005097119;2.79E-05;6.20E-05;6.83E-05;0.00022616;0.000285493;8.48E-05
289.1214491;0.019043948;0.016147195;0.022789382;0.020654683;0.01809067;0.022282278;0.00590576;0.007116037;0.006516513;0.006513795;0.006589433;0.005680663
289.6304691;0.001277553;0.001180265;0.001195317;0.00133562;0.00122485;0.001257011;0.004979701;0.005565384;0.005086988;0.004934001;0.004777099;0.004245527
290.0562492;0.003369404;0.003831653;0.003977131;0.006885732;0.006075795;0.003994339;0.004065026;0.0041063;0.003682997;0.003344839;0.003080787;0.00290091
290.4399577;0.00070497;0.001035065;0.000468695;0.001616823;0.001707802;0.000594883;0.00324073;0.00279139;0.002417736;0.001912703;0.001552089;0.001689155
290.6234325;0.007049874;0.005090429;0.007177691;0.006082794;0.005800122;0.007112515;0.002846584;0.00216265;0.001812736;0.00122791;0.000898997;0.001116434
290.9454991;0.018387158;0.014073435;0.012433125;0.011026391;0.010016785;0.01157875;0.00173367;0.001282591;0.001024344;0.000632684;0.000473241;0.000585674
291.1395973;0.007459251;0.006899097;0.008064926;0.007487018;0.006606884;0.009329102;0.000997977;0.000759744;0.000562363;0.000303632;0.000216652;0.000265804
291.4375428;0.001025592;0.001479721;0.000984024;0.002050943;0.00208534;0.00116514;0;0;0;0;0;0
291.6283545;0.000945784;0.000940968;0.001344439;0.001308476;0.001088034;0.001203149;0;0;0;0;0;0
291.9389324;0.003479494;0.003593021;0.002083186;0.004927501;0.004858261;0.002027351;0;0;0;0;0;0
292.4316428;0.001287989;0.001331915;0.001259362;0.001746095;0.001800807;0.001148776;0;0;0;0;0;0
292.9306989;0.011410458;0.010910944;0.010099978;0.010256815;0.009287998;0.009656037;0.000593665;0.000502547;0.001141626;0.001330328;0.001799152;0.001686279
293.1090679;0.005894005;0.004399265;0.004548571;0.006711251;0.00600371;0.004571377;0.001076961;0.00094601;0.001925864;0.002161471;0.002842425;0.002619119
293.3281231;0.000109501;0.000214523;0.000151367;0.000283038;0.001907997;0.001261796;0.00169319;0.00148319;0.002870784;0.002923956;0.003721139;0.003368997
293.9251537;0.003093214;0.003428481;0.002300837;0.004704851;0.00471195;0.002047341;0.000930133;0.000802659;0.001542581;0.001465106;0.00176186;0.0016035
294.2500473;0.00204563;0.001851001;0.003001748;0.004105962;0.00352874;0.002821081;0.000508984;0.000434173;0.000824775;0.00073866;0.000805855;0.00075082
294.4256982;0.000868867;0.000966566;0.000804164;0.001415713;0.001581842;0.000680474;0.000281293;0.000234954;0.000436699;0.000345913;0.000288999;0.000289826
294.9237148;0.005450735;0.007446625;0.004841353;0.006824622;0.006650547;0.005048944;0;0;0;0.000555669;0.000853332;7.82E-05
295.0768651;0.00952796;0.002648737;0.037616815;0.008828836;0.007085447;0.036105394;0;0;0;0.000803551;0.001180214;0.00010913
295.9781734;0.001007885;0.001514821;0.006344339;0.002922339;0.003045834;0.005863765;0.000485971;0.000598139;0.000433593;0.000505402;0.000672771;6.42E-05
296.2429858;0.004367362;0.004430043;0.00405233;0.005074788;0.00472474;0.004193451;0.000675901;0.000835914;0.000606992;0.000264442;0.000362476;3.54E-05
296.9523319;0.010189365;0.011571567;0.012376637;0.011029616;0.011183447;0.01213557;0.001523429;0.00149331;0.001711894;0.001585164;0.001626373;0.00148237
297.3196031;0.000339273;0.000368402;0.006707436;0.000954668;0.000775198;0.006286284;0.0023386;0.001904219;0.002896409;0.002991064;0.003072236;0.002840358
297.6197485;0.008229157;0.007036014;0.008330926;0.007716615;0.007234011;0.008094068;0.00184397;0.001507236;0.002309006;0.002221615;0.002227036;0.002053924
297.9335459;0.001767982;0.001515002;0.001980778;0.00424806;0.004903251;0.0024836;0.001211072;0.001007844;0.001517339;0.001406019;0.001376453;0.001272892
298.1269985;0.006375094;0.006315051;0.006404353;0.006538348;0.006647719;0.006444276;0.000820898;0.000699974;0.001029285;0.000903213;0.000852078;0.000791395
298.6245979;0.001176754;0.001262813;0.001415872;0.00170512;0.001560249;0.001331122;0.000108328;0;0.000104389;0.00050063;0.000613066;0.000293765
298.9550317;0.007469327;0.00711227;0.006021564;0.006529998;0.006641176;0.00581364;0.000503463;0;0.000489296;0.001602791;0.001718534;0.000834128
299.1776459;0.006145961;0.005600957;0.006051819;0.00628888;0.005887741;0.006334893;0.000769667;0;0.000748608;0.002345321;0.002463292;0.001198172
299.9236974;0.001260036;0.002473982;0.000968825;0.003328954;0.00356238;0.001156866;0.00053615;6.26E-06;0.000513267;0.001377725;0.001337491;0.000651775
300.180226;0.002802848;0.001624584;0.001503931;0.00409532;0.003530371;0.001533336;0.000353306;9.37E-06;0.000341064;0.000862009;0.000796801;0.000393083
300.4223746;0.001290195;0.001879946;0.001387975;0.001689217;0.001961691;0.001227401;0.000180712;1.23E-05;0.000178514;0.000375202;0.00028642;0.000148893
300.947201;0.006771876;0.007994831;0.007740471;0.008988424;0.009091508;0.008741372;0.007474058;0.007636211;0.008425769;0.008299272;0.008075236;0.009543943
301.1755843;0.048417095;0.036001604;0.05104787;0.029328023;0.028342297;0.049368226;0.01508101;0.015704137;0.017077352;0.014368219;0.013088749;0.01570053
301.4340696;0.00092003;0.001215486;0.001083367;0.001511604;0.001707135;0.00118304;0.0123945;0.012865452;0.01389215;0.011514342;0.01034656;0.012467465
301.9398862;0.002381254;0.002036693;0.002077478;0.003826441;0.003951015;0.001927117;0.005946854;0.006174193;0.006603109;0.005488575;0.004694339;0.005753118
302.1491314;0.014136002;0.012600381;0.015947289;0.01203303;0.011596934;0.015188372;0.003279604;0.003406165;0.003587793;0.002995847;0.002356139;0.002975539
302.4919491;0.000367044;0.000398461;0.000310247;0.00147791;0.001626134;0.00068137;8.50E-05;0.000124153;5.70E-05;0.000294399;0.00047323;0.000273476
303.0736647;0.012284963;0.009480365;0.009786299;0.010437817;0.008862495;0.009605653;0.000663311;0.000970499;0.000410071;0.002169347;0.002559243;0.001614167
304.0244479;0.013062315;0.010369027;0.01328829;0.012339331;0.011072024;0.012779097;0.003025578;0.003582454;0.002544599;0.0027912;0.002571511;0.003033511
304.3891585;0.000285051;0.00036561;0.00030818;0.008815772;0.009082714;0.000619985;0.004227253;0.004743001;0.00368368;0.002839792;0.002325075;0.003547782
304.9221312;0.009911272;0.008695453;0.007544208;0.007791292;0.007486603;0.006999322;0.001934018;0.002143331;0.001730949;0.001200832;0.00092096;0.00145494
305.0879393;0.007502308;0.006257785;0.00548102;0.008020838;0.006941711;0.006269897;0.001142207;0.001310116;0.001048319;0.00064603;0.000484139;0.00078241
305.9329109;0.001394939;0.001957057;0.000766287;0.003462085;0.003468673;0.000944013;0;0;0;0;0;0
306.285624;0.001293956;0.001681736;0.001947282;0.002688448;0.002614089;0.001944915;0;0;0;0;0;0
306.9223976;0.007843413;0.010615487;0.008069076;0.009488639;0.008405944;0.008279227;0.000261047;0.000587606;0.000749509;0.001045628;0.001148731;0.001311397
307.1794399;0.003194695;0.003609028;0.003887205;0.006667632;0.006077797;0.00343956;0.000564292;0.001232183;0.00161441;0.002010401;0.002217874;0.002971056
307.9439642;0.003589692;0.004103771;0.003135498;0.005473862;0.004990448;0.002947498;0.000472984;0.001060905;0.00122573;0.001236934;0.001409959;0.001515187
308.1218993;0.000851554;0.000630022;0.000594106;0.003225137;0.002838193;0.000515801;0.000365741;0.000812552;0.000928792;0.0009131;0.001041056;0.001117665
308.4226062;0.001333623;0.001540184;0.001086546;0.00188436;0.002010119;0.00116994;0.000184502;0.00039284;0.000426972;0.000365827;0.000417618;0.000445861
308.934682;0.009714889;0.009661014;0.008261793;0.009015706;0.007781875;0.009149938;0.001541898;0.001854435;0.001754158;0.001840354;0.001553998;0.001381781
309.2077975;0.0177241;0.014020365;0.019661064;0.014264321;0.012961539;0.01897345;0.003586609;0.004050562;0.003623989;0.003456176;0.002920263;0.0025894
309.9328171;0.00191478;0.002156342;0.001376592;0.004339713;0.003901649;0.001449498;0.005780272;0.006698966;0.00517414;0.004185919;0.003390196;0.003742214
310.1732301;0.004345603;0.004813745;0.005427423;0.006116676;0.005529912;0.005616389;0.006315179;0.007452484;0.005518515;0.004321561;0.003450118;0.004072353
310.8609544;0.026025641;0.022432827;0.028020574;0.019842969;0.019223084;0.027016993;0.007742713;0.009510785;0.006417583;0.004625717;0.003596633;0.004888057
311.2252445;0.004196532;0.00501688;0.004281783;0.005424877;0.005329497;0.003935214;0.002268641;0.002901771;0.001879642;0.000830677;0.000611665;0.000789205
311.613593;0.00178288;0.001350264;0.001239675;0.00201525;0.001743798;0.001403756;0;0;0;0;0;0
311.9396306;0.003498715;0.003744228;0.003942594;0.004946651;0.004999427;0.003943158;0;0;0;0;0;0
312.2963998;0.001550847;0.000566009;0.001707729;0.001329832;0.0027396;0.001629485;0;0;0;0;0;0
312.9396639;0.005864674;0.008084613;0.00618485;0.007076271;0.007048017;0.006500909;9.23E-05;6.55E-05;0.000236569;0.000706938;0.000817459;0.000455972
313.2840753;0.009319972;0.007525318;0.00872602;0.007887998;0.006981893;0.008303005;0.000195653;0.00013819;0.000494102;0.00140754;0.001552697;0.000869573
313.9375074;0.000707244;0.001075146;0.000637175;0.003169257;0.003299488;0.000673876;0.000609318;0.000827192;0.000739704;0.00084488;0.000775107;0.000769217
314.2649474;0.004053768;0.003008603;0.004147718;0.004405022;0.004161122;0.003920512;0.000834058;0.001226541;0.000842683;0.000559193;0.000376416;0.000718287
314.8412831;0.009850563;0.009560451;0.008631177;0.007542492;0.00734313;0.008375438;0.001109831;0.001744845;0.000970544;0.000183674;4.88E-05;0.000443957
315.1836863;0.009943806;0.007570294;0.009043232;0.008292288;0.007886401;0.008622073;0.000350638;0.000588968;0.000279789;5.30E-05;0.000111312;0.000135412
315.9281778;0.001229104;0.001429579;0.000962451;0.003650572;0.003908519;0.001038963;0;0;0;0;6.26E-05;0
316.1820802;0.001867215;0.001888799;0.002009246;0.003920054;0.003628095;0.001919159;0;0;0;0;3.23E-05;0
316.4209705;0.001122141;0.001194546;0.001064551;0.001765087;0.001945312;0.000985966;0;0;0;0;3.77E-06;0
316.9180631;0.002808323;0.004038686;0.001978668;0.00394636;0.004107803;0.002144811;0.000109351;6.67E-05;0.000160796;0.000585703;0.000710861;0.000539544
317.219453;0.007244078;0.007338743;0.007759195;0.006995052;0.007134653;0.007570385;0.000208109;0.000124403;0.000351047;0.001118805;0.00125102;0.000909519
318.0401301;0.003527742;0.002639112;0.002715368;0.004717964;0.004215965;0.002603555;0.000307726;0.00017388;0.00016071;0.000484435;0.000513932;0.00040196
318.2479423;0.001364233;0.001484653;0.001579477;0.003039856;0.002857489;0.00169621;0.000324846;0.000181173;0.000104926;0.000305588;0.000314565;0.000248032
